StockCode,Quantity,UnitPrice,CustomerID
20719,3,0.85,14808.0
23434,10,0.79,16746.0
23082,6,3.75,14837.0
22549,4,1.45,16726.0
22481,2,1.25,14958.0
22795,4,6.75,14702.0
82494L,6,2.95,15547.0
82486,2,8.95,16007.0
85049D,3,1.25,17377.0
20992,3,0.39,16241.0
21164,6,2.95,12839.0
22423,-1,12.75,17511.0
23301,10,1.65,16814.0
85099B,100,1.65,13798.0
22396,1,0.39,16776.0
22457,6,2.95,17667.0
22348,1,0.85,14606.0
22998,72,0.42,12433.0
23245,4,4.95,13124.0
22383,2,1.65,16745.0
22979,1,1.45,17841.0
20724,10,0.85,15367.0
23343,1,2.08,16910.0
21260,1,3.25,17974.0
22569,5,3.75,14085.0
23209,10,1.65,15955.0
21975,24,0.55,14849.0
23138,12,1.45,12865.0
22340,24,0.39,12388.0
47341B,1,1.25,14583.0
22227,1,1.25,14096.0
22268,4,0.85,17449.0
22974,12,1.65,13871.0
22899,6,2.1,14140.0
22502,1,5.95,12970.0
21535,1,2.55,16768.0
22322,12,0.85,16415.0
21313,12,0.85,14157.0
23343,2,2.08,15039.0
85123A,3,2.95,18109.0
23284,4,8.25,18104.0
16169E,25,0.42,14208.0
44235,5,0.42,16065.0
44235,1,0.42,18096.0
22840,4,7.95,13853.0
23247,6,2.89,13662.0
22993,12,1.25,15786.0
84751B,2,3.75,13668.0
15058A,2,7.95,12624.0
20725,5,1.65,17841.0
22027,12,0.42,13504.0
23380,-24,0.39,13394.0
22355,4,0.85,17841.0
23541,1,8.25,15024.0
23171,48,1.45,13324.0
21912,2,3.75,15707.0
85175,16,0.42,16904.0
22303,6,2.55,12408.0
23551,24,0.39,14250.0
23204,3,0.85,13069.0
21890,4,2.95,13166.0
21703,12,0.42,13588.0
23024,36,2.49,17386.0
79321,1,5.75,14428.0
23489,6,2.89,13882.0
85099B,10,2.08,12428.0
20751,12,2.1,12680.0
23245,-3,4.95,16558.0
23203,20,2.08,16843.0
21801,6,0.42,15472.0
22536,400,0.36,17857.0
85099C,10,1.95,14194.0
20713,10,1.95,13334.0
21415,6,2.1,14918.0
22758,12,1.25,13055.0
22565,1,0.85,18116.0
23347,4,1.25,17757.0
22195,2,1.65,13230.0
85066,2,12.75,14667.0
23198,12,1.45,12471.0
22301,12,2.55,17442.0
22492,576,0.55,12415.0
21741,6,2.95,12480.0
37330,6,0.39,15998.0
22469,-1,1.65,14527.0
21039,6,2.55,14732.0
23492,1,8.25,16376.0
22617,1,4.95,14623.0
22442,1,7.95,17793.0
22366,2,7.95,16398.0
21527,4,7.95,15281.0
85202,4,0.42,16923.0
22385,10,2.08,12627.0
22078,5,2.1,16940.0
84596B,3,0.42,13263.0
21137,4,3.75,16062.0
22550,1,3.75,18283.0
22141,2,2.1,18118.0
84692,25,0.42,14911.0
84879,24,1.69,14755.0
21889,24,1.25,17824.0
22642,3,2.55,14713.0
21181,2,2.1,13263.0
21937,5,2.95,12428.0
21794,2,3.95,13184.0
47590B,6,5.45,14911.0
23083,12,3.75,14868.0
22077,12,1.65,13155.0
23343,2,2.08,17238.0
23566,12,1.25,15677.0
21383,10,0.65,13439.0
22776,1,9.95,17054.0
84212,24,0.65,16404.0
21932,10,2.95,15032.0
22577,15,0.29,13263.0
22386,20,1.95,16748.0
22646,1,0.39,17114.0
22260,2,0.85,16712.0
22745,6,2.1,14309.0
20728,10,1.65,12808.0
23065,4,12.5,12681.0
22041,12,2.55,15694.0
35924,3,2.1,15311.0
23013,1,3.95,13610.0
23268,12,1.45,14934.0
22579,12,0.85,16341.0
22411,1,2.08,13610.0
22768,2,9.95,15034.0
84970S,12,0.85,17612.0
22937,6,2.55,14907.0
20719,1,0.85,17920.0
23345,2,1.25,16764.0
22423,2,12.75,15376.0
22601,6,0.85,17954.0
84510C,1,1.25,17050.0
21890,1,5.79,14096.0
23231,75,0.42,12678.0
22630,4,1.95,17338.0
23298,18,4.95,15704.0
21136,8,1.69,14713.0
20728,20,1.65,13178.0
22339,2,0.19,15993.0
85071C,24,0.39,15505.0
22858,6,1.65,16496.0
22423,12,12.75,14936.0
21721,22,0.85,17571.0
22694,1,2.1,13263.0
23307,24,0.55,13107.0
23264,1,1.25,13271.0
22326,12,2.95,12583.0
21158,1,0.39,13827.0
90041,2,3.5,14593.0
23355,1,4.95,18036.0
20751,1,2.1,17288.0
23203,10,2.08,17068.0
85123A,4,2.95,13067.0
22621,1,1.65,17841.0
20668,5,0.12,16015.0
84949,12,1.65,13089.0
22041,12,2.55,13269.0
22564,4,1.25,15984.0
22638,6,2.55,17461.0
84596B,3,0.42,13230.0
72817,4,0.79,13271.0
22572,12,0.85,15570.0
23307,24,0.55,12705.0
23170,12,1.65,13842.0
22131,12,1.95,13113.0
22957,6,2.95,13626.0
22630,1,1.95,14592.0
23206,40,1.65,13098.0
23002,24,0.42,17602.0
23503,2,1.25,16241.0
23333,12,1.25,15801.0
20982,12,0.85,17611.0
23243,4,4.95,17652.0
22581,2,0.85,16764.0
21634,24,0.39,14364.0
22620,12,1.45,14911.0
23080,2,8.25,18210.0
22805,12,1.25,14769.0
20684,1,3.25,15752.0
23298,3,4.95,16143.0
84926D,24,0.29,13599.0
22781,1,7.65,17602.0
85036A,1,1.25,16773.0
21679,24,0.85,16951.0
21640,12,0.85,14505.0
21080,12,0.85,14766.0
22661,10,0.85,14152.0
22549,12,1.45,15379.0
21916,24,0.42,15253.0
85123A,32,2.55,13098.0
22969,12,1.45,18232.0
21934,10,1.65,14329.0
23227,6,1.25,14664.0
85099B,2,1.95,17954.0
21670,12,1.25,17040.0
22577,24,0.29,16678.0
23434,10,0.79,17425.0
21907,7,2.1,14796.0
72351B,12,2.1,16409.0
23297,16,1.65,12635.0
23424,1,4.95,16243.0
84849D,3,1.69,13322.0
21136,30,1.69,14515.0
22161,24,0.19,16188.0
21218,6,3.75,14180.0
22637,4,2.55,13867.0
23328,1,3.75,17324.0
21481,10,2.95,15727.0
84879,40,1.69,16985.0
72807C,1,4.25,16788.0
84828,1,1.25,15577.0
23503,1,1.25,13780.0
23091,3,6.25,14227.0
22219,12,0.85,17302.0
20972,12,1.25,16846.0
82551,2,1.45,15356.0
22751,12,3.39,14937.0
21992,3,1.25,17295.0
22738,20,1.65,13013.0
21291,16,0.85,16150.0
16156S,25,0.42,14911.0
21822,6,1.95,13174.0
22385,1,2.08,15311.0
22417,24,0.55,15057.0
22910,6,2.95,13536.0
21931,2,2.08,16669.0
21703,12,0.42,17700.0
21917,24,0.42,12429.0
22728,2,3.75,15356.0
22112,6,4.95,14961.0
21155,6,2.55,17160.0
84360,1,5.95,15547.0
23311,6,2.55,17447.0
22134,3,0.42,14130.0
20675,8,1.25,14646.0
23149,-5,2.49,14257.0
23541,2,8.25,15249.0
22423,-16,10.95,15093.0
85053,6,2.1,13047.0
22624,-2,8.5,15365.0
48184,2,7.95,17400.0
22322,12,0.85,16839.0
20676,4,1.25,17338.0
22311,1,2.95,16931.0
21213,1,0.55,17841.0
22726,8,3.75,13267.0
21122,24,1.25,12676.0
21928,20,2.08,14282.0
23110,2,5.75,16612.0
35970,12,1.69,16139.0
22993,4,1.25,17189.0
22730,1,3.75,14653.0
22470,6,2.95,16764.0
22348,24,0.85,13999.0
23231,25,0.42,16644.0
22087,3,2.95,13187.0
22115,12,0.79,12762.0
23547,25,0.42,14113.0
22620,12,1.45,17365.0
72818,36,0.39,13842.0
22082,5,1.65,15723.0
84029E,1,4.25,16744.0
21216,4,4.95,13949.0
22041,12,2.55,15694.0
23214,12,2.08,16934.0
22730,3,3.75,17218.0
23198,12,1.45,17082.0
22389,6,2.55,15680.0
23165,-1,1.65,14916.0
48194,4,7.95,17734.0
23503,24,1.25,18139.0
22441,5,2.1,14056.0
23002,1,0.42,17263.0
22219,24,0.85,15502.0
21179,24,0.39,13678.0
21811,1,0.39,16464.0
21915,12,1.25,13365.0
21790,12,0.85,14004.0
22737,2,3.29,14096.0
20961,10,1.25,14595.0
21731,48,1.65,12471.0
22356,1,0.85,17379.0
21539,3,4.95,17865.0
21162,2,0.39,14178.0
20705,8,1.95,14121.0
22216,2,0.85,15039.0
22615,6,0.29,14056.0
21947,3,1.25,18118.0
84988,1,1.45,13230.0
20983,12,0.85,14854.0
85049D,1,1.25,17894.0
22423,4,12.75,12417.0
84347,2,2.55,15033.0
23301,12,1.65,13709.0
22622,2,11.95,15521.0
84836,12,1.25,14936.0
84596B,8,0.42,14796.0
22427,1,5.95,13334.0
37370,1,1.25,15436.0
23238,5,4.15,14056.0
46118,2,0.85,16504.0
23268,1,1.45,17126.0
23122,1,0.83,13521.0
84415B,4,1.25,17828.0
22617,1,4.95,17376.0
22423,2,12.75,12446.0
22195,1,3.29,14096.0
21929,1,2.08,16007.0
15056P,3,5.95,13081.0
21621,4,8.5,13752.0
23230,25,0.42,15044.0
20754,5,2.1,14667.0
85176,24,0.85,16139.0
21974,12,1.45,16193.0
22470,12,2.95,13926.0
22558,12,1.65,16670.0
21172,3,1.45,18204.0
21531,2,2.55,16255.0
22606,1,15.95,17799.0
23564,12,1.25,16523.0
22165,1,12.75,17372.0
22197,100,0.72,13078.0
22383,10,1.65,13285.0
21577,6,2.25,14214.0
22178,6,1.25,17472.0
84077,48,0.29,12553.0
22508,2,3.75,12748.0
22896,5,2.55,16923.0
22829,2,9.95,13656.0
22645,-2,1.45,16571.0
22677,70,1.25,16013.0
22563,4,1.25,17385.0
21211,192,1.45,17404.0
22624,2,8.5,12584.0
22592,1,3.75,16877.0
23352,12,1.25,15240.0
22553,12,1.65,14595.0
22557,3,1.65,16480.0
22522,2,0.85,17811.0
22355,10,0.85,13518.0
22131,1,1.95,16340.0
15036,12,0.83,15640.0
21245,1,1.69,18118.0
82494L,6,2.95,16717.0
21670,24,1.25,15240.0
22556,2,1.65,15555.0
22561,12,1.65,14146.0
22284,12,1.65,15443.0
21272,12,1.25,12857.0
84968A,1,12.75,17841.0
23350,4,1.25,17870.0
23337,1,2.08,16007.0
22774,12,1.25,16928.0
22623,3,5.95,12783.0
23000,6,0.42,15507.0
21724,1,0.85,14606.0
20728,10,1.65,13647.0
21871,6,1.25,13243.0
71053,60,3.39,18246.0
23498,6,1.45,14710.0
20717,10,1.25,16012.0
22113,8,3.75,17496.0
21155,12,2.55,16779.0
22393,12,0.39,14769.0
21467,6,3.75,15121.0
22964,3,2.1,17364.0
20727,2,1.65,14159.0
47566,2,4.95,15701.0
23213,1,1.25,15033.0
23251,24,1.25,17642.0
22994,6,0.42,15522.0
21830,24,0.42,14049.0
22358,6,2.95,13883.0
22488,48,1.45,15747.0
22456,-3,4.95,13012.0
23498,1,1.45,13232.0
48138,2,7.95,17231.0
21199,2,1.65,15910.0
21026,10,1.25,14790.0
22492,36,0.65,14132.0
22616,24,0.29,15651.0
22666,1,2.95,14701.0
22625,2,8.5,13871.0
22930,6,2.55,13804.0
POST,2,18.0,12372.0
21577,6,2.25,15411.0
47566,2,4.95,12573.0
22627,1,8.5,18096.0
22652,10,1.65,16572.0
22625,2,8.5,13319.0
23396,4,3.75,17603.0
22178,12,1.95,13297.0
23254,8,4.15,15321.0
22980,4,1.65,18114.0
22059,2,0.39,17883.0
21810,12,0.39,16464.0
23014,2,3.95,16984.0
22993,12,1.25,14880.0
23201,1,2.08,18283.0
22627,2,8.5,12444.0
21355,1,1.25,17619.0
82494L,-6,2.95,16717.0
23367,16,0.65,14911.0
22948,3,0.85,16904.0
22669,4,2.95,16891.0
21166,3,2.08,16919.0
22890,1,9.95,18118.0
82483,16,4.95,13089.0
22663,10,2.08,17686.0
22386,1,2.08,15756.0
22242,-24,1.65,12625.0
22220,1,9.95,15707.0
84192,1,1.25,16907.0
22168,1,8.5,17341.0
22666,24,2.55,13089.0
23119,12,0.62,18008.0
22775,36,1.25,16928.0
21398,48,0.39,12428.0
22147,4,1.45,14731.0
22926,2,5.95,18065.0
23292,4,1.25,15051.0
20749,2,7.95,17719.0
22651,12,0.85,17920.0
21982,2,0.29,12577.0
23552,6,2.08,15156.0
23597,4,2.95,15910.0
82600,12,2.1,14125.0
22834,24,0.85,15527.0
23352,12,1.25,16751.0
23232,50,0.42,14806.0
22302,6,2.55,16942.0
82486,2,8.95,12949.0
85123A,6,2.95,13831.0
84836,12,1.25,16607.0
22607,1,9.95,15907.0
22596,12,1.25,14397.0
22617,2,4.95,12748.0
22326,12,2.95,12431.0
84755,24,0.65,16570.0
20749,2,7.95,12681.0
21949,12,1.25,12700.0
20975,24,0.65,17118.0
22757,12,1.25,17675.0
21034,5,0.95,17379.0
22133,12,0.85,13122.0
21385,24,0.85,16030.0
21278,1,2.55,15004.0
21907,12,2.1,14441.0
23263,12,1.25,17164.0
84536B,272,0.32,13805.0
22355,-1,0.85,13534.0
22384,6,1.65,15861.0
22189,36,3.39,16525.0
20727,10,1.65,17160.0
21481,1,3.75,16033.0
82583,24,2.1,17591.0
20712,100,1.79,12939.0
21531,1,2.55,13563.0
22693,24,1.25,17419.0
22467,1,2.55,13159.0
21035,1,2.95,14606.0
72807B,2,4.25,14502.0
22548,144,0.85,12830.0
23084,48,1.79,14416.0
85048,1,7.95,13301.0
21484,12,4.25,13081.0
22557,12,1.65,14595.0
84991,4,0.55,17811.0
23184,1,4.95,15437.0
84997B,1,3.75,13764.0
84050,1,1.65,17841.0
85049G,3,1.25,17231.0
20718,6,1.25,13048.0
22804,6,2.95,17675.0
23084,24,1.79,16474.0
22720,1,4.95,18099.0
23318,6,2.49,17659.0
22592,4,3.75,13842.0
23499,24,0.42,12720.0
20973,24,0.65,16186.0
21244,1,1.69,15998.0
22788,2,9.95,17088.0
21232,4,1.25,12637.0
21704,12,0.85,17733.0
23155,6,0.83,16710.0
22029,12,0.42,15910.0
22900,6,2.95,17975.0
84849B,1,1.69,14606.0
21216,4,4.95,15301.0
22804,12,2.95,15312.0
22114,4,4.25,12832.0
20728,10,1.65,16186.0
21770,3,4.95,14472.0
84596G,8,0.42,14159.0
21984,3,0.29,14178.0
22672,6,1.65,15856.0
21258,2,12.75,13030.0
21875,2,3.29,14096.0
85175,16,0.42,17595.0
22232,16,0.59,13892.0
23343,10,2.08,16873.0
21731,12,1.65,15296.0
23469,6,4.15,14215.0
21056,1,8.95,17954.0
22700,2,2.95,17841.0
23211,7,1.25,17364.0
23090,12,0.83,17231.0
22969,12,1.45,17602.0
22973,12,1.65,13418.0
23206,10,1.65,13278.0
22466,4,1.95,17348.0
22113,1,3.75,17604.0
22457,6,2.95,15034.0
84949,6,1.65,17690.0
22502,16,4.95,12877.0
20723,10,0.85,15382.0
23502,12,1.25,12536.0
21535,6,2.55,13018.0
48194,1,8.25,13110.0
20725,10,1.65,15933.0
23236,1,5.79,14096.0
23317,2,9.95,12476.0
85099F,10,2.08,14688.0
21967,24,0.29,12947.0
21314,8,2.1,16700.0
23264,1,1.25,13566.0
22666,1,2.95,13755.0
22480,4,1.25,17921.0
22192,2,8.5,12449.0
23079,1,8.95,18069.0
22287,10,0.39,13140.0
23035,6,1.45,13869.0
84879,24,1.69,16838.0
21232,4,1.25,14159.0
21467,1,3.75,17886.0
21524,1,7.95,16242.0
21755,1,5.95,13593.0
22201,-1,4.25,17811.0
23089,24,1.95,15360.0
22086,6,2.95,12682.0
84927F,6,0.39,12748.0
20749,2,7.95,15655.0
21890,3,2.95,13148.0
22646,4,1.45,15415.0
82578,2,0.55,14410.0
23462,1,19.95,15493.0
22537,24,0.42,13911.0
22679,10,1.25,13078.0
22443,1,7.95,16710.0
21212,24,0.55,14944.0
22423,-1,12.75,13047.0
23583,10,1.65,15249.0
22952,1,0.55,15904.0
22757,3,0.39,17920.0
10002,10,0.85,12872.0
85135C,1,7.95,14390.0
22077,10,1.65,16011.0
22610,36,0.85,15053.0
23356,3,5.95,14297.0
22892,12,1.25,17706.0
23504,1,1.25,17964.0
23228,24,1.04,14298.0
21531,1,2.55,14081.0
23188,3,1.65,18077.0
21355,24,1.25,14189.0
85114A,6,1.65,16686.0
21890,1,2.95,15058.0
22174,1,1.65,17254.0
21094,4,0.85,17337.0
22867,12,2.1,14907.0
22273,6,2.95,12963.0
23305,4,1.95,17979.0
90050,-2,6.95,14794.0
21791,1,1.25,14670.0
84375,6,2.1,15353.0
22723,1,3.95,14623.0
22627,2,8.5,13381.0
22909,12,0.85,13627.0
22249,16,0.85,15416.0
23498,12,1.45,18225.0
22047,25,0.42,13199.0
23207,2,1.65,16595.0
22118,1,4.95,17259.0
22544,24,0.42,12694.0
37495,4,3.75,13126.0
46000S,15,1.45,17377.0
21580,1,2.25,17097.0
23365,12,0.65,14049.0
84531B,1,1.95,13174.0
84989A,1,0.55,15311.0
22666,1,2.95,17841.0
16237,60,0.21,15484.0
21929,6,2.08,17092.0
21638,12,2.1,13524.0
21781,-2,14.95,17576.0
23302,4,1.65,15356.0
23313,5,4.95,13704.0
23168,1,1.25,14810.0
84660B,100,0.79,14298.0
22866,12,2.1,13756.0
22682,10,1.25,15073.0
22666,24,2.55,15251.0
22173,2,2.95,16225.0
37495,-3,3.75,13832.0
23201,2,2.08,17841.0
22838,1,14.95,13709.0
23126,6,4.95,13089.0
22746,6,2.1,14895.0
22642,4,0.79,13736.0
21618,1,1.25,17238.0
21617,36,1.25,18035.0
20719,1,0.85,15752.0
23356,3,5.95,13890.0
22112,1,4.95,17841.0
23154,12,2.08,14475.0
22193,4,7.65,14298.0
22453,4,2.95,14156.0
82486,2,8.95,13782.0
84946,12,1.25,16040.0
85088,12,2.1,13815.0
22582,2,2.55,14719.0
22622,1,24.96,14096.0
22156,1,0.72,14606.0
21232,12,1.25,16592.0
22963,12,0.85,14961.0
20998,1,2.95,14529.0
21391,9,0.75,13249.0
84978,2,1.25,16813.0
21559,12,2.55,17652.0
21499,25,0.42,14911.0
23397,1,9.95,15821.0
48194,2,7.95,16556.0
21243,16,1.69,12646.0
22491,12,0.85,15521.0
21992,12,1.25,16571.0
22120,1,9.95,15356.0
22670,2,1.25,15311.0
62086A,6,1.95,14829.0
22966,3,1.25,13137.0
82551,3,1.45,14562.0
21903,5,2.1,13715.0
17003,36,0.29,16713.0
23206,1,1.65,16942.0
84029E,6,3.39,17850.0
21993,5,2.46,14096.0
21506,12,0.42,15919.0
23236,3,2.89,14702.0
21976,24,0.55,12490.0
23148,5,0.83,16033.0
85099B,10,2.08,12446.0
22423,1,12.75,12748.0
22844,1,8.5,13827.0
21365,1,0.75,17545.0
22139,3,4.95,17481.0
20802,36,0.42,16814.0
21929,400,1.65,15769.0
82582,24,2.1,12429.0
23012,4,3.95,14216.0
21110,1,6.75,15311.0
48194,3,7.95,15549.0
22301,12,2.55,16011.0
22645,4,1.45,12748.0
22841,2,7.95,16275.0
23148,3,0.83,16764.0
22739,3,1.65,16115.0
84078A,-12,34.95,15197.0
23353,12,0.83,15134.0
23005,24,0.42,16700.0
48187,1,7.95,15998.0
21718,12,1.25,13458.0
22898,1,1.95,17220.0
23370,16,1.25,12957.0
22381,5,2.1,12446.0
21676,1,1.63,14096.0
20711,10,2.08,15194.0
22594,12,0.85,17623.0
85123A,32,2.55,14987.0
22197,36,0.85,15298.0
84637,3,5.95,14911.0
22718,12,0.42,14769.0
22632,24,2.1,16048.0
22093,36,0.39,15159.0
23200,10,2.08,16379.0
22637,48,2.1,15838.0
21787,2,0.85,15910.0
21985,1,0.83,14096.0
21755,3,5.95,15189.0
84347,1,2.55,17897.0
21188,12,2.95,12637.0
85150,2,2.55,16907.0
72351B,72,1.69,14099.0
21625,1,6.95,18156.0
22129,24,0.85,12683.0
84029G,2,3.75,16520.0
20719,100,0.72,12590.0
23183,6,3.75,12471.0
22663,4,1.95,15005.0
23274,12,1.65,15105.0
82494L,4,2.95,14810.0
85053,1,2.1,16005.0
23205,10,0.85,12472.0
23483,12,1.25,16843.0
21243,8,1.69,13883.0
23245,4,4.95,14546.0
21930,10,2.08,13001.0
21137,4,3.75,13102.0
22727,4,3.75,12708.0
20974,2,0.65,16241.0
21791,2,1.25,15993.0
22488,6,1.65,16806.0
22170,4,6.75,12749.0
48188,2,8.25,17213.0
21563,6,2.95,17050.0
22960,6,4.25,15235.0
23188,6,1.65,18077.0
71053,4,3.75,16094.0
85123A,7,2.95,14159.0
22652,2,1.65,17841.0
22120,3,9.95,17162.0
22436,60,0.65,12451.0
20728,1,1.65,17841.0
21558,-1,2.55,14680.0
22567,1,1.45,16910.0
22107,8,3.29,14096.0
23418,12,2.08,15667.0
21918,4,0.42,15484.0
22046,25,0.42,14800.0
21137,120,3.39,13777.0
21238,2,0.85,17220.0
23172,24,1.65,16012.0
84997A,4,4.15,12360.0
23233,50,0.42,18079.0
22077,24,1.65,16985.0
21580,6,2.25,16841.0
21929,80,1.65,14298.0
84519A,24,1.25,15159.0
22621,12,1.65,16244.0
85145,2,3.95,16469.0
22385,10,2.08,12562.0
22814,24,0.42,14808.0
23205,10,0.85,15810.0
85020,6,2.1,15832.0
21115,4,6.75,12884.0
22356,10,0.85,13534.0
23040,3,5.75,16479.0
81950B,50,0.29,14298.0
22076,12,1.65,13292.0
22637,4,2.55,14336.0
20802,36,0.42,13050.0
22469,1,1.65,15752.0
21239,4,0.85,15005.0
84406B,16,4.15,15286.0
22720,6,4.95,17646.0
90019A,1,4.95,14652.0
20725,3,1.65,16393.0
21693,6,2.95,15508.0
48129,1,7.95,16984.0
22992,24,1.95,12694.0
82484,2,7.95,17410.0
23173,24,8.15,14156.0
15056N,2,5.95,15050.0
23341,2,8.5,14970.0
85123A,32,2.55,17511.0
84970S,12,0.85,16175.0
23338,1,2.08,14452.0
82494L,6,2.55,17850.0
22147,3,1.45,12856.0
16008,240,0.12,12433.0
20762,1,3.75,17530.0
22626,2,8.5,15149.0
22666,1,2.95,17841.0
23500,20,1.25,15471.0
22771,8,1.25,13137.0
20972,12,1.25,17562.0
23291,8,1.25,12412.0
22666,6,2.95,14009.0
21781,-1,14.95,14573.0
22271,6,2.95,13198.0
23140,6,4.15,15752.0
22694,2,2.1,16464.0
22119,2,6.95,17975.0
22093,4,1.25,17764.0
84970S,12,0.85,18250.0
20984,24,0.29,13939.0
21916,1,0.42,15184.0
22553,3,1.65,13471.0
84946,24,1.25,17733.0
21975,1,0.55,18204.0
22736,1,1.65,16795.0
23203,10,2.08,17735.0
21745,1,3.75,14449.0
22356,3,0.85,17550.0
22983,12,0.42,13203.0
21892,2,1.25,16910.0
22835,1,4.95,18110.0
21174,12,2.08,16592.0
21403,48,0.12,16843.0
16045,100,0.04,12748.0
22800,4,3.75,13496.0
16161P,50,0.42,17997.0
84970S,12,0.85,16556.0
82494L,6,2.95,15708.0
22174,12,1.65,13505.0
23203,12,2.08,15704.0
22187,12,1.95,13895.0
22689,2,16.63,14096.0
23168,3,1.25,14056.0
21975,24,0.55,14214.0
22358,2,2.95,15444.0
22573,12,0.85,15010.0
23294,1,0.83,14452.0
22813,12,1.95,17728.0
22629,1,1.95,14796.0
22631,1,1.95,15356.0
22440,10,0.42,17965.0
22998,4,0.42,15910.0
22551,12,1.65,17272.0
20754,1,2.1,18118.0
22371,1,4.25,13755.0
15056N,-33,5.95,12457.0
47566B,1,4.95,15356.0
22969,12,1.45,13081.0
23549,25,0.42,15786.0
22988,4,1.25,16115.0
21977,10,0.55,13230.0
23205,10,0.85,18158.0
22605,1,14.95,13589.0
85099F,1,2.08,12942.0
22551,2,1.65,14769.0
22112,3,4.95,15111.0
20719,30,0.85,15232.0
22742,6,2.95,12441.0
22570,4,3.75,14138.0
22296,12,1.65,18161.0
21034,2,0.95,13322.0
POST,6,15.0,12407.0
85177,2,0.85,16712.0
22941,4,8.5,14488.0
20832,24,0.39,12748.0
84050,6,1.65,13615.0
21034,1,0.95,14535.0
82580,1,0.55,16904.0
22189,4,3.95,13869.0
23397,1,9.95,13742.0
23583,1,1.65,14684.0
23199,3,2.08,16200.0
22728,1,3.75,16115.0
22087,24,2.95,14227.0
22804,6,2.95,14936.0
47599A,6,2.1,18221.0
23234,3,2.89,12844.0
23323,2,2.1,15916.0
22574,6,0.85,17758.0
22055,8,1.65,15724.0
21524,1,8.25,14592.0
37447,4,1.49,14796.0
22625,24,7.65,16029.0
48138,10,6.75,14258.0
22585,12,1.25,14150.0
22697,6,2.95,15508.0
23293,128,0.72,14646.0
84536A,2,0.42,14456.0
23203,20,2.08,14282.0
84050,1,1.65,13230.0
22930,1,2.55,13606.0
23275,12,1.25,13155.0
21121,-24,1.25,12501.0
21523,10,6.75,16705.0
85035A,2,4.25,14730.0
84078A,2,39.95,17618.0
20978,1,1.25,14684.0
22737,1,1.65,17920.0
23302,12,1.65,13862.0
22926,4,5.95,16943.0
22654,1,5.95,16022.0
23298,2,4.95,12937.0
84378,2,1.45,16686.0
21870,2,1.25,16719.0
22470,6,2.95,17122.0
47503A,12,0.42,17867.0
85184C,2,2.95,13782.0
22666,1,2.95,12748.0
23377,4,0.39,14178.0
21833,12,1.69,17651.0
22423,3,12.75,13883.0
23368,16,0.65,13363.0
85123A,12,2.95,14628.0
21907,12,2.1,17655.0
23374,20,0.82,12621.0
22142,3,3.29,14096.0
21878,-12,0.85,13012.0
47567B,3,5.95,14878.0
22720,3,4.95,15641.0
21468,2,3.75,16693.0
21900,1,0.65,15453.0
84459A,2,1.49,17754.0
23065,3,12.5,14530.0
79321,4,5.75,16701.0
22570,4,3.75,15676.0
79302M,12,2.55,14298.0
21395,12,0.39,12456.0
22027,12,0.42,13098.0
84949,42,1.65,13884.0
22147,12,1.45,16455.0
21866,1,1.25,16332.0
22142,12,1.45,13004.0
22748,6,2.1,15133.0
22816,12,0.42,13588.0
22813,24,1.95,12621.0
23356,4,5.95,15640.0
22728,6,3.75,17675.0
21494,12,1.25,14911.0
20718,10,1.25,17001.0
23292,48,1.25,16303.0
21243,16,1.69,12921.0
22998,24,0.42,13507.0
23190,1,1.65,14701.0
47566,8,4.95,16525.0
23167,12,0.83,13644.0
35004B,-12,4.65,15694.0
21244,16,1.69,12524.0
22596,12,1.25,16818.0
22421,7,0.42,14093.0
22112,12,4.95,18259.0
20758,6,0.85,17530.0
23507,24,0.42,18235.0
22411,10,2.08,14515.0
21380,36,2.95,16422.0
20749,2,7.95,14842.0
22493,4,1.65,15058.0
47591D,2,1.95,16474.0
21206,12,1.65,15738.0
21034,1,0.95,14485.0
22910,6,2.95,13983.0
22131,1,1.95,15721.0
23202,10,2.08,16169.0
22059,1,1.49,12517.0
23206,10,1.65,14282.0
22697,6,2.95,13704.0
23110,2,5.75,16327.0
23203,3,2.08,16813.0
22139,3,4.95,17769.0
22646,72,1.25,15838.0
21563,12,2.95,17744.0
16048,24,0.12,12586.0
23239,6,4.15,16054.0
82578,1,0.55,16764.0
21704,1,0.85,16222.0
21065,24,1.25,14099.0
23344,2,2.08,17384.0
23108,2,6.25,13192.0
21770,2,4.95,15722.0
23229,6,3.75,14121.0
21430,4,3.75,16143.0
23081,2,8.25,12540.0
84970S,12,0.85,16558.0
48185,2,7.95,14841.0
22169,2,8.5,18216.0
85099F,20,1.95,13340.0
21868,12,1.25,12957.0
22470,2,2.95,13548.0
22604,1,2.55,15716.0
22382,2,1.65,16809.0
22731,18,1.25,12473.0
21872,72,1.06,14156.0
22666,-1,2.95,13148.0
23069,2,6.25,16915.0
90158,1,4.95,16330.0
23493,1,1.95,16764.0
20992,2,0.39,17813.0
23433,12,0.83,16561.0
23300,1,1.65,14606.0
22746,6,2.1,15358.0
22467,36,2.1,15061.0
22579,12,0.85,16592.0
22628,4,4.95,12395.0
23048,2,4.15,16780.0
22383,20,1.65,16996.0
22992,12,1.95,16229.0
22597,2,0.29,17841.0
22847,1,16.95,17139.0
21174,1,2.08,17346.0
23570,1,1.25,14071.0
22945,6,0.85,17968.0
84380,12,1.45,17677.0
20750,72,6.35,14646.0
22382,20,1.65,17139.0
